UTC,Lat,Lon,Alt,Vx,Vy,Vz
15:15:39,32.16872048070962,34.813016860422955,46.49663043953478,1007.6818743906053,-556.1543125601145,-219.7127370429702
15:15:40,32.16878259132417,34.81308202582455,52.198748958297074,1631.7662323925351,-503.8110736847378,-533.1326450966216
15:15:41,32.16880190346259,34.81304941402388,60.077138434164226,3553.670270841019,486.7039966870916,2114.0725354616816
15:15:42,32.168838593026116,34.81306406828771,84.57185324560851,1522.218889178906,-16.629708948663623,528.9799133053629
15:15:43,32.16882826629756,34.81301168746733,54.739774578250945,613.8400047082913,-515.756617494902,-493.2612865354266
15:15:44,32.16880056520017,34.81295255443195,59.60924096591771,613.9374957564999,-515.6449781723051,-493.12275413937624
15:15:45,32.16877517415559,34.812904335115086,53.92509015277028,614.7492899114292,-515.9360769544348,-493.0481765578165
15:15:46,32.16878958216383,34.81290164654371,64.64860892761499,612.7687121545339,-516.4916024427733,-493.28615758238254
15:15:47,32.168769058454124,34.812907808584,45.13614370953292,1011.987266976563,-548.9580529465688,-203.47795364492663
15:15:48,32.168772108351796,34.81291371338901,54.11403776053339,612.5945663747393,-517.1191919080561,-493.6463791442369
15:15:49,32.16875314904763,34.81290182516087,46.914293688721955,1011.6280113748934,-549.6333777547287,-202.94287622764216
15:15:50,32.16876123191955,34.81285200166075,45.9871691307053,1011.4697186318906,-549.7619281490532,-203.47515310447056
15:15:51,32.16881703279855,34.81279516274572,58.2834767755121,611.2673991136751,-517.6824868240392,-494.2789899910596
15:15:52,32.16881946492429,34.81275102487645,59.00241451431066,1011.2042905940971,-549.8804506928682,-203.50328178565923
15:15:53,32.16884257629925,34.81273479916353,43.463923257775605,1010.6735127808967,-550.2375961260777,-203.65815793821997
15:15:54,32.1688009477797,34.81272210720988,46.77705776039511,1011.8141163871795,-550.4512850480986,-203.37182377594024
15:15:55,32.168815217413076,34.812715377645326,58.69284233544022,1010.9336488546918,-550.5670815486119,-203.81132824118404
15:15:56,32.16881902751917,34.812753103079245,59.2448419732973,1010.3642249438569,-549.6247908329982,-203.90882378180936
15:15:57,32.16885255342809,34.81278202180562,63.822296240366995,1009.114939713187,-549.3243916204091,-204.1440520740971
15:15:58,32.168830520297966,34.81282811861484,48.60106609016657,1008.9826821536353,-548.7222166747413,-203.54545899273697
15:15:59,32.168812946209705,34.81283258283377,43.32470914721489,1008.6551220140072,-549.1145942424953,-204.70098543773784
15:16:00,32.16876534548317,34.81286499598233,40.129115524701774,1008.9556652544328,-549.205000746816,-204.86704349830003
15:16:01,32.168769364486195,34.812861275927666,37.82867665030062,1126.1377510817642,115.24743315458653,1045.8947239930715
15:16:02,32.16877377608362,34.812878696805996,37.91626108717173,1126.0857955142699,114.64474686470457,1045.2988408964939
15:16:03,32.1687954480188,34.81289675821291,60.651734304614365,1008.353074157613,-549.5156247360565,-204.30106365242972
15:16:04,32.168819045196614,34.812926178457296,53.80639025662094,1007.6466289297879,-549.7412769789016,-204.03026180917374
15:16:05,32.1688338784004,34.81294791792151,41.4664858058095,1007.1352387600766,-550.5536656414257,-204.5511959311117
15:16:06,32.168830868232995,34.81294916420043,52.49815762229264,1006.902459481634,-550.9058995152758,-204.787156474547
15:16:07,32.168828798655845,34.81297619132681,52.16278368514031,1608.2392239578567,-409.5181917792153,-312.42852621437265
15:16:08,32.16880957376359,34.813001005857764,55.14784903265536,1006.6253253295256,-551.3904272560361,-204.7977103886855
15:16:09,32.16882511385557,34.8130522623403,50.86281557753682,607.3100992082891,-517.5460749702627,-496.2397365409331
15:16:10,32.16880682531161,34.81304271218712,56.18769680056721,1522.9768905007911,-25.678155280066317,509.186952980745
15:16:11,32.16880121953084,34.813040210834636,55.06357462424785,1005.9447458067949,-552.4328832869579,-205.3621501507176
15:16:12,32.16880021439648,34.81305385684042,42.47405641898513,1005.854087770592,-553.3533834389277,-205.21864157769502
15:16:13,32.16882349819834,34.81308620797271,46.44556620530784,1005.9061674120683,-553.233857188352,-205.331799023746
15:16:14,32.16881834983055,34.813119886762365,73.3218647968024,1005.1592203575682,-554.453607579087,-206.07443814256624
15:16:15,32.16880406986479,34.81313008247502,53.9000931493938,1121.9782964688839,107.75705761742731,1037.5493718049966
15:16:16,32.16881884767969,34.813146788643216,44.61623262427747,1004.8216604233952,-553.6190927101808,-204.97910228304386
15:16:17,32.1688365472645,34.81319580623124,68.93647773284465,605.1458746328487,-520.4273638500624,-498.2302034920648
15:16:18,32.16883781338478,34.81322047784793,80.56491076853126,1004.4775417498506,-555.1097114620695,-206.43170536045454
15:16:19,32.16884059342294,34.8132399343098,54.09712258167565,1121.858069307612,106.28845498604602,1035.5717972079337
15:16:20,32.168834564937264,34.81323231296247,63.066083159297705,1004.3473814215619,-554.5690051115903,-205.80951821695805
15:16:21,32.16883264578057,34.8132567844001,45.18254066351801,1003.6602032713912,-555.062305268855,-206.61206708185122
15:16:22,32.16877797346555,34.8132891421214,50.81229494512081,1120.9830566502092,105.77673996690474,1034.0167540338898
15:16:23,32.16876179305836,34.81327978059327,31.59447260387242,1120.9664388099081,104.90084459326249,1033.8729141219198
15:16:24,32.168762777100945,34.813262436243654,28.57998832128942,1136.3543306838899,113.2116656004716,1061.7299546668296
15:16:25,32.16880129186853,34.81325206005994,58.19195855036378,1003.0876696219052,-556.6779790650863,-205.814972925103
15:16:26,32.16882477127555,34.81325734532422,42.70873840339482,1002.3399709731738,-557.5662461256114,-206.18262600877316
15:16:27,32.16883054291816,34.81325120531397,56.94222504552454,1606.2941209461076,-413.686380533056,-311.88351741170703
15:16:28,32.16883738136502,34.81324430021277,61.1306700212881,1605.7709203290474,-414.19308901096025,-312.32085481814494
15:16:29,32.168819025771946,34.81327484929838,32.31570837646723,2482.3269478827824,-370.82580851022254,-6.929199231174205
15:16:30,32.16881376883641,34.81327774480112,67.0574193727225,2481.5483146064726,-370.9365487451954,-7.836117001147991
15:16:31,32.16879905078084,34.813262510399,34.39971589669585,2480.2920223389083,-371.59607580059065,-8.090722625275864
15:16:32,32.16881806883118,34.81324343696318,48.836228711530566,1606.274786397631,-414.65230843098766,-313.7250224184603
15:16:33,32.168827950914554,34.81330554513864,46.96080318745226,1002.1520535459796,-558.7039126468746,-206.42291891521916
15:16:34,32.1688382010833,34.81333292175097,95.52029324881732,1118.156496499245,99.20409325305731,1025.5644773431322
15:16:35,32.168829593126866,34.813335042644134,49.609317945316434,1118.4175924071437,100.65860634238989,1026.5532692472684
15:16:36,32.16883256749862,34.81329596794344,51.218541792593896,1001.0085094247197,-559.0845340924662,-206.81969609610897
15:16:37,32.168813351746884,34.81329205701866,45.66938233282417,1605.0042000554517,-416.3603816666502,-313.49723777692395
15:16:38,32.16881959365835,34.813272671924224,53.83910234365612,2472.3987664660945,-372.40970674628414,-9.84405504244337
15:16:39,32.1687882355744,34.81324240922827,46.666869742795825,1604.5757659198687,-416.3803501662591,-313.44358354796566
15:16:40,32.16879174803443,34.81323253259773,55.154358910396695,1086.6757039516806,-1219.9972810352951,-237.1537231107349
15:16:41,32.16876447516581,34.813192639864376,66.07688670512289,1598.5549790765292,-1139.2463590162936,-76.42132855255488
15:16:42,32.16877704719289,34.81321020675458,45.897561493329704,999.9786695224115,-561.2908491099203,-207.3474062246772
15:16:43,32.16879357150459,34.81322861259516,55.102840759791434,1000.2726066156647,-560.8140580214176,-207.32952871280392
15:16:44,32.16882926854124,34.813301352200334,69.27544135600328,1116.8016416423197,95.63806435940934,1019.3602875314157
15:16:45,32.168825751684565,34.81330850656807,45.54363592155278,1116.4410951334835,95.66448263883674,1019.5371103763861
15:16:46,32.16880719870813,34.81329004774512,59.45131223462522,1602.6324538809438,-416.28068845698965,-313.3852396289434
15:16:47,32.16880248509579,34.81327620089797,34.99948922917247,1603.5936479693603,-416.7693847186608,-313.09324284508676
15:16:48,32.16881292515692,34.813272799845244,57.8418619222939,1604.0163197712513,-417.20996498097105,-313.01832584263974
15:16:49,32.16884175730233,34.81326012824002,87.59383351448923,1603.0083376661962,-419.0929094580009,-310.7957826942755
15:16:50,32.1688348818158,34.81324279316798,52.17592167016119,2456.298542194608,-376.42439736928765,-14.744252559902566
15:16:51,32.168843731506314,34.81322404484169,48.42891265451908,2458.042715660067,-375.5012083432962,-14.458989382616485
